designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_visibility_periods_used,rv_chisq_pvalue,rv_time_duration,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 664327571202246528,664327571202246528,129.99356823301005,20.08858176173788,0.657688602697328,-1.7432998575123468,-0.26525492625735914,0.9765394,17.882635,18.453894,17.144264,1.3096294,0.57125854,0.7383709,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4471.7856,4.6592,-0.0791,1507.6213,0.007,0.0053,0.0028
Gaia DR3 664327571202422400,664327571202422400,129.99926261115397,20.093130351739138,0.6990633638543828,-0.1870304831081565,-2.984961627026304,0.9828233,20.35619,20.78457,19.407145,1.3774261,0.42838097,0.9490452,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664327575499502592,664327575499502592,129.99408324147538,20.087462746564015,0.09402335788579828,-0.5979189930813378,-0.42589497480643673,0.9417579,19.380142,19.621475,18.962048,0.65942764,0.24133301,0.41809464,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664327575499606912,664327575499606912,129.9995278522661,20.08864505485084,0.768215483005071,-1.9017586670227569,-7.406863455193359,1.0377861,17.301916,17.948708,16.532228,1.4164791,0.64679146,0.76968765,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4324.855,4.2478,-0.0021,1893.0052,0.0104,0.0078,0.0041
Gaia DR3 664327609859242112,664327609859242112,129.97122010851064,20.08567765770168,1.1403426648471586,0.1988293347661575,2.9443339805560393,1.0595524,16.749077,17.419554,15.955629,1.4639244,0.6704769,0.7934475,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4480.2607,4.6636,0.1304,834.5764,0.1871,0.1408,0.0741
Gaia DR3 664327639921732992,664327639921732992,129.99328778641362,20.101544152041253,0.7220484093872521,-1.5209668704028703,-16.16950297419061,1.002004,19.8613,20.952461,18.832878,2.1195831,1.0911617,1.0284214,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664327708641198464,664327708641198464,130.04060845964543,20.0881917407322,0.05298048811218553,-0.48663294650674926,-4.2578304436327326,0.8927625,20.539322,20.832869,19.819214,1.0136547,0.29354668,0.72010803,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664327708641198976,664327708641198976,130.05159598663766,20.08897151735486,1.0556772778655674,-1.5170766917501877,-0.02541316006182716,0.9287869,19.74256,21.047726,18.79012,2.2576065,1.3051662,0.95244026,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664327712938559616,664327712938559616,130.04481650779488,20.084678245827174,1.7773158633254862,-21.625928179377205,-25.991599893793932,0.94515115,17.449694,18.5438,16.327328,2.2164726,1.0941067,1.122366,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3617.188,4.3029,-0.4684,711.032,0.4974,0.3373,0.202
Gaia DR3 664327712938559744,664327712938559744,130.04490966591916,20.08392103622993,1.798198133151696,-21.667705116038498,-26.163228343593122,1.037015,17.497063,18.64883,16.391516,2.2573147,1.1517677,1.105547,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 664327747298298496,664327747298298496,130.02790779870335,20.08225384056133,2.6247285268735325,-3.857111011057687,-1.558962657589419,0.86494523,13.40585,13.85158,12.803243,1.048337,0.44572926,0.6026077,22.903902,1.4180387,18,13,,968.13324,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5153.7363,4.5191,0.3689,367.9962,0.0619,0.0497,0.026
Gaia DR3 664327811720417408,664327811720417408,130.0636792534912,20.092681661505782,2.5397784803077785,13.528331471199774,-9.76129618468067,1.0405018,19.302816,20.755968,18.112246,2.6437225,1.4531517,1.1905708,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664327811720418304,664327811720418304,130.0534087352242,20.094161703455086,0.07122002564526385,-2.015674390053566,-5.648371879142514,0.96884906,20.492521,20.811987,20.04172,0.7702675,0.31946564,0.45080185,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664327811720420608,664327811720420608,130.06074061868233,20.09678624727105,1.7032606877388086,-12.209603411159424,-17.992696226438692,1.1285225,19.104343,20.542847,17.9161,2.6267471,1.4385033,1.1882439,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664327846080169984,664327846080169984,130.06903374219192,20.11170338203655,1.374964218852429,3.2839661372160003,11.60435143686059,1.0982938,18.85688,20.054235,17.720818,2.333418,1.1973553,1.1360626,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3273.8408,4.6387,-0.8329,406.2885,0.2045,0.1353,0.08
Gaia DR3 664327884737250688,664327884737250688,130.04226882692348,20.106678753217412,2.258635633059594,-7.537474192558914,-12.254252453301484,1.1109076,19.394966,20.700138,18.271206,2.4289322,1.305172,1.1237602,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664327884737250816,664327884737250816,130.04438044973926,20.10456570648028,0.8142460629223407,-1.6332113666506183,-1.7522320171285872,1.4113541,15.816632,16.237436,15.227997,1.0094395,0.42080402,0.58863544,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5056.02,4.4036,-0.8747,1150.1161,0.0238,0.0193,0.0104
Gaia DR3 664327884737251072,664327884737251072,130.04416194669557,20.10235949250453,0.4424221477608168,-2.8652999559958046,-2.3096749091190545,1.0298525,17.19107,17.564665,16.67519,0.88947487,0.37359428,0.5158806,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5426.8296,4.6537,-0.4484,1922.2712,0.0078,0.0064,0.0035
Gaia DR3 664327953456728832,664327953456728832,130.00769890730908,20.089838070162955,0.6854166822948008,-4.7255621473764275,3.8629475909022988,0.9558735,17.717266,18.376778,16.955618,1.4211597,0.65951157,0.7616482,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4500.5884,4.5607,0.0285,1577.9974,0.0421,0.0318,0.0167
Gaia DR3 664327987816535680,664327987816535680,130.02325299666856,20.114906055805044,-1.1869439926914926,3.9573999408327873,-4.318705899486558,1.0484034,20.704578,20.853643,20.394394,0.4592495,0.14906502,0.31018448,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328017878861184,664328017878861184,129.9972153519605,20.110579101180427,0.5223601466779374,-0.8513156103860212,-0.446477525677243,0.9706214,19.00752,19.672,18.292368,1.379633,0.6644802,0.71515274,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328090895680512,664328090895680512,130.0389873120649,20.11140522967101,0.5529536242103864,-4.370761139394467,-8.795218454023896,1.0484637,15.754268,16.091227,15.254319,0.8369074,0.3369589,0.4999485,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5609.1997,4.4067,-0.2054,1571.1746,0.0094,0.0078,0.0042
Gaia DR3 664328090895681408,664328090895681408,130.02926170886076,20.11190199661211,0.25436810296043555,1.4192131049848609,-15.542979217358457,1.0039871,13.616975,13.971186,13.087514,0.88367176,0.35421085,0.5294609,-101.62176,2.8504755,22,14,,968.30945,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 664328120958082432,664328120958082432,130.04267783829434,20.121586782224075,,,,,20.954693,21.148499,20.1334,1.0150986,0.1938057,0.8212929,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328120958086912,664328120958086912,130.0514662097495,20.127613391500862,1.011612134570659,-2.5145035983420785,-3.523719581735726,1.0747873,19.474293,20.376947,18.521278,1.855669,0.90265465,0.9530144,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328155320119424,664328155320119424,130.02428023737664,20.123859332527378,1.4577400705383106,-13.210403723579354,-5.986421154520437,1.0671319,20.862514,21.065384,19.450901,1.6144829,0.20286942,1.4116135,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328297054640384,664328297054640384,129.928099886502,20.0861759404725,5.706446802074514,-31.956579156077055,-10.762581019028861,6.5978613,7.9167933,7.7868567,7.4868054,0.3000512,-0.1299367,0.4299879,,,,,,,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 664328361476237952,664328361476237952,129.97220116581482,20.100048835362113,0.3809929580410948,-0.9109066130681481,-1.539677167019684,1.002675,18.941439,19.165703,18.593237,0.5724659,0.22426414,0.34820175,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,6191.6064,4.6943,-2.5261,5293.9043,0.0033,0.0028,0.0016
Gaia DR3 664328395835982208,664328395835982208,129.9766097334964,20.10808928582646,0.49729875352444053,-1.7091638397920794,-3.1655400297013205,1.0743,20.1652,20.426304,19.75246,0.6738434,0.26110458,0.4127388,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328430195716736,664328430195716736,129.95713017010627,20.102687635066555,,,,,21.331379,20.479013,18.759497,1.7195168,-0.8523655,2.5718822,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328434492962432,664328434492962432,129.95472008395478,20.105536167266756,0.6450104451472777,-1.8761771843123924,-9.222955281417736,1.021277,14.605322,14.940261,14.1016445,0.8386164,0.334939,0.50367737,7.8226466,7.1967134,17,13,,938.49817,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5549.671,4.204,-0.4607,1276.8857,0.0017,0.0014,7.0E-4
Gaia DR3 664328464555583872,664328464555583872,129.97203857525156,20.119288415872,2.5310248059033644,6.093363461417676,-24.953887244526513,0.9602824,18.994759,21.15777,17.677166,3.4806042,2.1630116,1.3175926,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3004.4011,4.8574,0.7591,348.7654,0.0183,0.0108,0.0087
Gaia DR3 664328468852699520,664328468852699520,129.96292657539908,20.11455961616391,0.6789392127725956,5.921222369864526,-5.78491459997619,1.0666686,15.000054,15.333647,14.503177,0.8304701,0.3335924,0.49687767,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5659.0464,4.3458,-0.0858,1149.806,0.0217,0.0181,0.0097
Gaia DR3 664328533275059840,664328533275059840,129.92740890217604,20.106361038533773,1.0514128975319097,-7.2112764086490095,-8.699830817647944,0.9900539,19.524197,20.647324,18.470827,2.1764965,1.123127,1.0533695,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328537572179328,664328537572179328,129.93798642025638,20.09966765142605,1.1492455006782727,-5.624194496824181,-4.784691567085365,1.0097344,13.951357,14.2655325,13.470541,0.7949915,0.3141756,0.4808159,-51.21065,5.046928,15,13,,936.35455,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5699.972,4.3165,-0.4789,809.6459,9.0E-4,8.0E-4,4.0E-4
Gaia DR3 664328571931918464,664328571931918464,129.90832539425253,20.10659479832551,0.34860308862477507,-1.5625037338800314,0.11359084962368121,0.95750004,16.50036,16.833479,15.99327,0.840209,0.33311844,0.50709057,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5590.834,4.5732,-0.7024,1597.665,0.0042,0.0035,0.0019
Gaia DR3 664328601994575872,664328601994575872,129.9272679616481,20.11006785431864,0.6545413322017144,10.66399293865524,-5.732770936032381,0.8871834,19.542795,20.864225,18.374573,2.4896526,1.3214302,1.1682224,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328601994576000,664328601994576000,129.92647486417917,20.11109235036076,-0.7285784245563478,-1.4724751733862371,0.7379187120682732,1.0171821,19.971128,20.594646,19.360731,1.2339153,0.623518,0.61039734,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328606291655552,664328606291655552,129.92710217501573,20.11269550762051,0.8412982797188294,-4.043462913334691,-3.8938500449533113,0.99008054,16.498648,17.035486,15.81772,1.2177658,0.53683853,0.6809273,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4689.184,4.6185,0.0752,987.5645,0.0045,0.0035,0.0018
Gaia DR3 664328636354153984,664328636354153984,129.943713196044,20.114364393945262,-0.840025537456009,-2.47805092779334,-2.7510388801206975,0.9506312,19.873087,20.12271,19.477213,0.64549637,0.24962234,0.39587402,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328709370869120,664328709370869120,129.93821259021408,20.12423798785044,5.389096071154404,-35.17954701045723,-14.282761582112897,1.7119856,16.194426,17.80669,14.921255,2.885435,1.6122646,1.2731705,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 664328709371495168,664328709371495168,129.93387212071116,20.118270958494367,,,,,21.085474,19.526695,18.00569,1.5210056,-1.5587788,3.0797844,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328743728845952,664328743728845952,129.94934043118897,20.129145111984826,1.4520314124251628,5.136988547405317,-11.78004873219556,1.2202686,20.380379,21.321245,19.477476,1.8437691,0.9408665,0.9029026,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328778090343296,664328778090343296,129.99138103377305,20.117900210792044,0.3770267837491022,0.024665974868111284,-5.30731885297233,1.0189134,16.632862,16.995686,16.10727,0.8884163,0.3628235,0.5255928,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5501.823,4.5751,-0.4385,1672.092,0.0045,0.0037,0.002
Gaia DR3 664328808158726912,664328808158726912,130.00639498801578,20.130761313507257,,,,,20.907316,20.818861,19.735222,1.0836391,-0.0884552,1.1720943,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328842512590720,664328842512590720,129.9807855867012,20.124914222912363,0.5201055579912938,1.0728347407996053,-1.9741527463474897,0.9930179,18.168943,18.726013,17.484413,1.2416,0.5570698,0.68453026,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4530.0317,4.7354,-0.7489,1504.1864,0.0176,0.0135,0.0072
Gaia DR3 664328842512746880,664328842512746880,129.97580364840684,20.12388213016823,0.6990097666058624,10.775680871137322,-12.780862914397563,1.0886391,20.600737,20.769316,19.557962,1.2113533,0.1685791,1.0427742,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328881169557248,664328881169557248,129.9896867463599,20.140316840124065,0.8993839389572574,-0.5445641003138253,-8.415827043344947,0.93425214,17.160587,17.902208,16.325996,1.5762119,0.741621,0.8345909,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4146.2754,4.5345,0.0417,999.8496,0.013,0.0095,0.0051
Gaia DR3 664328911232281984,664328911232281984,130.01742883713416,20.132759824061605,-0.792221915437284,-0.36685414173878683,0.03377182584404008,0.9840841,20.189638,20.062475,19.431158,0.63131714,-0.12716293,0.7584801,,,,,,,VARIABLE,0,false,false,false,true,false,false,false,,,,,,,
Gaia DR3 664328915529295232,664328915529295232,130.00523332516343,20.13557012524279,5.417711230718467,-35.78477663983209,-13.823968487366635,0.7806612,9.571775,9.786208,9.205545,0.5806627,0.21443272,0.36623,35.816986,0.41278455,15,11,0.026630633,968.30945,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6536.113,4.1965,-0.0387,181.5535,0.0263,0.0229,0.0123
Gaia DR3 664328945594102656,664328945594102656,130.02801662073006,20.14337789942287,1.346952658146073,-1.7700218669723478,-8.57128333210866,0.90097004,20.522387,20.791416,19.549004,1.2424126,0.26902962,0.97338295,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664328949889030144,664328949889030144,130.02646012867845,20.152104157399954,1.361494045706775,2.51854480419406,-49.440216642876855,1.06326,16.838533,17.489693,16.06565,1.4240417,0.6511593,0.77288246,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 664328984248772096,664328984248772096,129.99954836471662,20.137817872796067,1.039713682515842,-9.749845568239735,2.225945466258758,1.1204618,15.667066,16.135021,15.042471,1.0925503,0.4679556,0.6245947,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5066.9346,4.5912,0.0413,864.0112,0.0079,0.0062,0.0033
Gaia DR3 664328984249394560,664328984249394560,130.00869584075895,20.143479168198603,1.0905064457871338,-15.35878156547896,-25.972412667668458,1.0024635,19.55363,20.641708,18.508652,2.1330566,1.0880775,1.0449791,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329014315466240,664329014315466240,130.00363796235118,20.156748706665315,2.5015325052566704,-5.651847341445201,-6.258027989569935,1.1484997,20.580042,20.953522,19.295887,1.6576347,0.37347984,1.2841549,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329048671027840,664329048671027840,129.96995465520538,20.137116083561498,-2.2456270540933607,-3.7653290739809333,-0.558453208406571,1.1498237,20.641829,21.281479,19.382158,1.8993206,0.63965034,1.2596703,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329048671180032,664329048671180032,129.96996646045196,20.141237150040066,,,,,20.98319,22.39339,19.687998,2.7053928,1.4102001,1.2951927,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329117390512384,664329117390512384,129.9579999446955,20.148759364485112,-0.04179849834121368,-1.7113123913088586,-0.1975961753924044,1.0017246,18.241522,18.524662,17.792627,0.7320347,0.28314018,0.4488945,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5804.956,4.7163,-1.3835,3184.2659,0.0039,0.0033,0.0018
Gaia DR3 664329151750253056,664329151750253056,129.9712859726526,20.155092981280387,0.662023217845744,4.555419622585081,-4.371362153033191,1.0750667,17.97045,18.546507,17.213621,1.3328857,0.57605743,0.7568283,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4336.3447,4.8281,-1.0795,1014.5178,0.0102,0.0077,0.0041
Gaia DR3 664329156047464320,664329156047464320,129.97102073118538,20.148421458682595,0.2940334336419582,-2.345836378002887,-3.9496997991304506,1.099774,17.120789,17.446367,16.615904,0.8304634,0.3255787,0.5048847,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5572.112,4.7067,-0.9718,1779.3419,0.0032,0.0027,0.0014
Gaia DR3 664329190407201280,664329190407201280,129.99305025274376,20.1581856469881,5.377234203355296,-37.38932126151186,-13.894370077622494,0.9148328,8.833936,8.984705,8.553708,0.4309969,0.15076923,0.28022766,37.838474,0.5771302,12,10,0.79972416,968.3095,NOT_AVAILABLE,0,true,true,false,false,false,true,true,7051.157,4.0476,-0.4502,182.0456,0.007,0.0063,0.0034
Gaia DR3 664329224766938368,664329224766938368,129.9999108440531,20.15658777168088,0.809683954243626,6.561684294357951,-7.154693670969756,0.94209117,17.657906,18.32622,16.8669,1.4593201,0.668314,0.7910061,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4260.521,4.6795,-0.0522,1123.5408,0.0035,0.0026,0.0014
Gaia DR3 664329259126678656,664329259126678656,129.97879217615946,20.16228176106882,0.9109162339866699,-1.6461072819485982,-3.6528301130323335,0.91799706,20.53425,20.569021,20.104755,0.46426582,0.034770966,0.42949486,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329289189216384,664329289189216384,129.99113400445282,20.17108077030422,,,,,20.98645,20.714802,20.539135,0.17566681,-0.2716484,0.44731522,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329362204643968,664329362204643968,129.82917765277486,20.04917036173436,,,,,20.291323,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329362206006400,664329362206006400,129.82952850557464,20.049229412594737,0.6251543447092053,-3.6051575206115425,-5.096282184332866,1.0198213,17.052588,17.622328,16.246954,1.3753738,0.5697403,0.80563354,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4495.0303,4.6641,-0.3146,970.5685,0.0514,0.0394,0.0208
Gaia DR3 664329430925395072,664329430925395072,129.8107608324688,20.049438946930184,0.6983047073895418,-4.307262442939777,-6.3526985260501485,1.0836917,18.111532,19.012264,17.194307,1.8179569,0.90073204,0.9172249,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3868.5696,4.8517,-0.7394,683.0262,0.169,0.1207,0.0665
Gaia DR3 664329460987993728,664329460987993728,129.8369436622245,20.061321851242734,0.6226548544011545,2.713663869474496,-7.100409488586865,1.0422547,19.152039,20.379171,18.04915,2.330021,1.2271328,1.1028881,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329465285129856,664329465285129856,129.84119143472415,20.056028530045626,4.410348275963819,21.138981894827108,-16.852631584884953,0.9920557,16.472994,17.707968,15.377262,2.3307056,1.2349739,1.0957317,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3604.169,4.8436,-0.287,218.8737,0.6339,0.4268,0.2559
Gaia DR3 664329465285221248,664329465285221248,129.83230039314094,20.052902177221636,4.449947940766489,21.123875847357986,-16.788688900967813,1.0268953,9.003304,9.456074,8.383489,1.0725851,0.45277023,0.6198149,-39.114563,0.20029762,12,10,0.0020192757,858.13416,NOT_AVAILABLE,0,true,true,true,false,false,true,true,5012.7534,3.3034,-0.1449,217.3673,0.0722,0.0578,0.0307
Gaia DR3 664329495347766784,664329495347766784,129.8448984705743,20.070023600405193,1.3726827195062745,-4.4337181547514,6.760115888383517,1.148037,20.615444,21.339012,19.485958,1.853054,0.72356796,1.1294861,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329534004607616,664329534004607616,129.8231999568073,20.061117628692994,1.4138811921146035,-1.119907863198856,-14.079832744041504,1.0535736,20.385544,21.0317,19.185516,1.8461838,0.6461563,1.2000275,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329568364341504,664329568364341504,129.83628246815923,20.083153114432257,,,,,21.28202,20.192146,18.829844,1.3623028,-1.0898743,2.452177,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329598426789120,664329598426789120,129.80016438864223,20.054638522302493,-0.02352777538404975,-2.273171999026176,-2.6965268203084314,0.93854994,18.12732,18.504147,17.529285,0.97486115,0.37682724,0.5980339,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5059.9463,4.793,-1.809,1775.5178,0.0011,9.0E-4,5.0E-4
Gaia DR3 664329667146459392,664329667146459392,129.78159451843908,20.074542279336217,1.0583927656125514,2.029489310287256,-10.254682850006661,1.0275156,20.38697,20.830925,19.304031,1.5268936,0.44395447,1.0829391,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329671443565056,664329671443565056,129.77703456955612,20.064881655215924,0.6885862689776557,-0.6772418033053006,-7.6892059476567525,1.0282403,17.27752,17.908579,16.5293,1.3792782,0.63105965,0.74821854,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4405.89,4.5129,-0.3044,1293.8953,0.0051,0.0038,0.002
Gaia DR3 664329701506277632,664329701506277632,129.78885421139918,20.08131871015969,2.348088226574534,-4.563974403676695,-17.332841712247838,1.0201324,20.182999,21.286684,18.926683,2.3600006,1.1036854,1.2563152,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329735865645568,664329735865645568,129.81567053042403,20.070506702168363,,,,,14.507108,15.222445,13.100771,2.1216736,0.7153368,1.4063368,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329735865749632,664329735865749632,129.81611444859195,20.067537466252645,-0.939997765774916,-5.800600684922052,-8.795285194869358,1.2697228,18.863451,19.373709,17.98882,1.3848896,0.5102577,0.8746319,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4194.551,4.892,-1.3973,1137.0391,0.0162,0.0121,0.0065
Gaia DR3 664329740163037440,664329740163037440,129.81562571097038,20.070539476282057,,,,,14.410397,15.2168255,13.101801,2.1150246,0.8064289,1.3085957,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329804585240960,664329804585240960,129.8009362004984,20.08710921005741,0.6042745459749636,-4.774219291604772,-17.217885795067442,1.018974,19.684574,20.148046,19.065592,1.0824547,0.46347237,0.6189823,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329808883135104,664329808883135104,129.8098523499233,20.082111640771032,0.07892085220896247,-1.4381962568253703,-3.1229625331852278,1.0423242,20.371635,20.44111,19.896875,0.5442352,0.069475174,0.47476006,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664329843242249088,664329843242249088,129.8149116616519,20.093010273436313,5.819950346959067,-43.94944574993236,-25.124739618286327,1.0136231,14.972872,15.98152,13.972707,2.008813,1.0086479,1.000165,-7.0173783,4.4249387,14,10,,938.498,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3940.335,4.727,-0.1723,178.6078,0.6443,0.4523,0.2524
Gaia DR3 664330182542377216,664330182542377216,129.84686494976984,20.106343048745092,1.0912994157779163,3.473278325794935,-6.910540784341074,1.0428118,18.273346,19.200808,17.317348,1.8834591,0.9274616,0.95599747,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3568.5588,4.6268,-1.1712,508.5282,0.0189,0.0132,0.0072
Gaia DR3 664330186837946624,664330186837946624,129.84584411156217,20.108962579623235,,,,,20.99511,20.693804,20.538378,0.15542603,-0.30130577,0.4567318,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664330251261860480,664330251261860480,129.83905262955906,20.11815086657029,0.3978447611215589,-19.11521653841406,-22.702695502389822,0.97413224,19.459005,20.203112,18.575459,1.6276531,0.7441063,0.8835468,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664330251265902080,664330251265902080,129.8369313465204,20.12454133871067,,,,,20.834333,21.028904,20.212934,0.81596947,0.19457054,0.6213989,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 664330285621598080,664330285621598080,129.8550970329026,20.117338044564345,0.1253033086206891,0.24634356774415855,-2.120431256737287,1.0531601,20.20188,20.302721,19.860897,0.44182396,0.10084152,0.34098244,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
