designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_visibility_periods_used,rv_chisq_pvalue,rv_time_duration,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 4054221154917699712,4054221154917699712,265.06835844845534,-32.25703218021378,0.016862945729067574,-1.2356413622175757,-1.7086825297741608,1.1776664,20.532442,21.46408,18.848137,2.615944,0.9316387,1.6843052,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221184925300352,4054221184925300352,265.0531240705126,-32.26389522914838,1.0827927778882984,-1.282353056527051,-7.231848272052623,1.0396324,19.19917,20.913723,18.095509,2.8182144,1.7145538,1.1036606,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221184925319168,4054221184925319168,265.0510041360384,-32.26845050068717,2.148798747767588,-0.9070125372262525,-7.110338503783182,1.4719741,13.418006,13.854752,12.80759,1.047162,0.43674564,0.6104164,-9.004434,4.009979,13,9,,964.5617,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5761.8564,4.3876,-0.3786,422.5959,0.5877,0.4852,0.2624
Gaia DR3 4054221184925409920,4054221184925409920,265.04879068584034,-32.26870561366753,0.6824733464396757,-1.1189795747821694,0.13820134139193715,1.0548301,15.652876,16.590508,14.678107,1.9124002,0.9376316,0.97476864,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,9727.192,4.265,-1.4042,1141.2028,4.2824,3.5075,1.9325
Gaia DR3 4054221184928124800,4054221184928124800,265.0460260088666,-32.26510205336303,-1.3676964100953068,4.309528753038758,0.6902944362459812,2.0178227,19.469868,21.716352,17.665768,4.050585,2.2464848,1.8041,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221184932785664,4054221184932785664,265.0424851699468,-32.2601090630248,0.27954701851861685,-0.18970967759728063,-1.6455051016862081,1.2185544,18.620102,20.784086,16.870872,3.9132137,2.1639843,1.7492294,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221184932788352,4054221184932788352,265.04916466287915,-32.26005660964118,,,,,20.384726,21.029732,18.762285,2.2674465,0.6450062,1.6224403,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221184932789504,4054221184932789504,265.05172836188905,-32.27023319189681,0.3467126500278227,-0.36958564004536576,-3.197379442598836,1.032537,17.083405,18.158426,16.044031,2.1143951,1.0750217,1.0393734,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054221184932789760,4054221184932789760,265.05194554201444,-32.26684774389128,1.6824042727698818,-11.203321108516391,-6.293212927857975,1.0252124,20.58539,22.377464,19.18103,3.196434,1.7920742,1.4043598,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221184932792576,4054221184932792576,265.0552662353914,-32.266898237630045,1.0391897619425283,-7.936387404965058,-0.907106640439334,0.9500771,19.551285,21.256556,18.024569,3.231987,1.7052708,1.5267162,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221184932792832,4054221184932792832,265.0558367728329,-32.26660050451512,-4.257650378687067,4.740927870355709,-8.938381848620246,1.1179049,20.444546,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189259983232,4054221189259983232,265.0544956316231,-32.26748340220093,0.09246195449142446,-4.407405165220628,-6.736625652221175,1.1013418,18.932215,22.224209,17.208115,5.016094,3.291994,1.7241001,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189259984000,4054221189259984000,265.05090266328676,-32.27030982755055,0.030815443818616648,-0.423565702605694,-3.1689698848620855,1.1695321,18.200113,19.30647,17.024645,2.281826,1.1063576,1.1754684,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4424.0415,4.3259,-1.5718,827.1562,2.9191,2.0637,1.1392
Gaia DR3 4054221189260001280,4054221189260001280,265.0506647038302,-32.26627942470215,0.37237824236432526,-0.014035366443691508,-2.4278554230780496,0.9990352,18.584635,19.769444,17.45514,2.3143044,1.1848087,1.1294956,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4143.0127,4.4771,-1.7035,662.1083,2.4527,1.7099,0.9376
Gaia DR3 4054221189260001408,4054221189260001408,265.0466629811012,-32.26948172520009,0.8902896653100861,2.009479693884204,-0.6131134757855023,1.0297099,19.347775,20.701807,18.297434,2.4043732,1.3540325,1.0503407,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189260036480,4054221189260036480,265.0447341438248,-32.26399398594342,0.8912931115501042,-2.398902044182252,-3.662372188516282,1.042516,17.750698,18.962385,16.753256,2.2091293,1.2116871,0.99744225,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4615.182,4.5413,-1.5417,680.6101,2.6489,1.9133,1.0553
Gaia DR3 4054221189260037248,4054221189260037248,265.04634052161344,-32.26239884694953,0.11465331466734352,0.9297343175036149,-0.8101762988711158,1.0523369,19.769775,21.49254,18.543043,2.9494972,1.722765,1.2267323,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189260040192,4054221189260040192,265.0415155816061,-32.26553871615802,0.8784599709310785,-1.8912993564194713,-1.2723104081686387,1.1243858,19.167141,21.649086,17.517618,4.131468,2.481945,1.6495228,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189263299328,4054221189263299328,265.05557533671225,-32.265995687360046,0.3335212998729401,-5.705883129624352,-6.959780351777005,1.1468471,20.323938,22.063711,18.295454,3.7682571,1.7397728,2.0284843,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189263313792,4054221189263313792,265.0472230472304,-32.266661869449024,,,,,20.593822,21.179546,19.00849,2.1710567,0.5857239,1.5853329,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189263317120,4054221189263317120,265.0442354601701,-32.26730430812079,1.8439290264394916,-4.8665673522262365,-2.4187397448044687,1.1140155,20.750477,,19.141659,,,1.608818,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189263317760,4054221189263317760,265.04699650896305,-32.265479054960586,,,,,21.082205,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189263320576,4054221189263320576,265.0440705496956,-32.26609971908293,,,,,20.632448,21.733751,19.155361,2.5783901,1.1013031,1.477087,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189263321984,4054221189263321984,265.0473429959844,-32.26432980347143,,,,,20.698057,19.531254,19.225798,0.30545616,-1.1668034,1.4722595,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189263324928,4054221189263324928,265.0480369395343,-32.2631197734842,,,,,20.78198,21.4531,19.53797,1.9151306,0.6711197,1.2440109,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189263339264,4054221189263339264,265.04230230505215,-32.261927561878885,1.0177232838627783,-3.845877579698826,-3.939583416567587,1.1426287,20.076794,21.047878,18.559711,2.4881668,0.9710846,1.5170822,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189263341312,4054221189263341312,265.0407072561741,-32.262268620381874,,,,,20.951927,20.279036,19.85808,0.42095566,-0.6728916,1.0938473,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189263345920,4054221189263345920,265.0431685821033,-32.25932967093993,,,,,17.341581,18.327385,16.24893,2.078455,0.9858036,1.0926514,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189264000384,4054221189264000384,265.0448667598152,-32.26024686404568,-0.08583049719331182,0.29065910193464933,-1.5980885085254435,1.1104391,20.41102,20.171206,18.933216,1.2379894,-0.23981476,1.4778042,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189275180672,4054221189275180672,265.0498917149949,-32.268817988879604,0.6909532904120013,-6.529741555017413,-5.2986623599662765,1.0161946,19.607655,19.766245,17.516129,2.2501163,0.15859032,2.091526,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189275184640,4054221189275184640,265.0478791563954,-32.26701625958827,-0.018977210744459218,-1.5978254870904174,-8.88564243332598,1.0305868,17.301443,20.561953,15.755563,4.80639,3.2605095,1.5458803,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4210.897,1.8859,0.3506,2400.6172,9.995,6.0302,3.5063
Gaia DR3 4054221189275185280,4054221189275185280,265.05054960615047,-32.264350901880185,0.4938410975905796,-3.2905167916395928,-7.847758251073597,1.7089163,16.649677,17.998606,15.405591,2.5930147,1.3489285,1.2440863,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,9107.855,4.1238,0.7143,1564.2877,6.0344,4.6531,2.5881
Gaia DR3 4054221189275186432,4054221189275186432,265.04510117953413,-32.26770802872178,-0.274237841602063,2.632280130868434,-0.6693219387772938,1.3687979,17.951433,20.894169,16.207943,4.686226,2.9427357,1.7434902,,,,,,,VARIABLE,0,false,false,false,true,false,false,true,,,,,,,
Gaia DR3 4054221189275199488,4054221189275199488,265.04623327083993,-32.256628391837026,2.1318223821849496,-0.901252776924834,-5.681904736084108,0.9153654,7.2292423,7.2247,7.1760845,0.048615456,-0.004542351,0.053157806,,,,,,,VARIABLE,0,true,true,false,true,false,false,true,,,,,,,
Gaia DR3 4054221189275562240,4054221189275562240,265.04945025035136,-32.270626535669,,,,,20.353977,21.9931,18.902988,3.0901108,1.639122,1.4509888,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189275562880,4054221189275562880,265.04865299787775,-32.26975428915725,,,,,20.657259,21.894974,19.17144,2.7235336,1.2377148,1.4858189,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189275566080,4054221189275566080,265.0445844240664,-32.25839749328287,,,,,18.196554,17.619917,15.981581,1.6383362,-0.57663727,2.2149734,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221189277440256,4054221189277440256,265.0510807361401,-32.26350761939529,1.3601083190913847,-2.3024063909447743,-4.485445836700045,1.1776718,19.27718,21.004166,17.777868,3.2262974,1.7269859,1.4993114,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221219282101760,4054221219282101760,265.0571494314316,-32.25581053743865,2.248800693042057,-15.884821292598858,-3.9452364055644837,0.9043651,12.774144,13.157628,12.168881,0.98874664,0.3834839,0.60526276,-15.195811,5.1208687,10,7,0.4902745,794.3078,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5591.294,4.2714,-0.555,437.4054,0.2782,0.2306,0.1247
Gaia DR3 4054221219285037824,4054221219285037824,265.0547274568759,-32.264814461856226,0.8008376530533016,0.725663711725594,-21.665477554818445,0.9799328,18.377068,19.482338,17.255354,2.226984,1.1052704,1.1217136,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3900.701,4.3092,-2.0601,590.7186,1.3748,0.965,0.5249
Gaia DR3 4054221219287859328,4054221219287859328,265.0555163478543,-32.249453144686484,0.5123252527008042,0.07185601391988429,0.35537645764399334,1.0340925,19.272867,21.842476,17.589037,4.253439,2.5696087,1.6838303,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221219287861888,4054221219287861888,265.0570102351637,-32.247825977554776,-0.0844287242929226,-0.5668027886706449,-3.414209401832843,1.3744336,16.892776,20.917995,15.136458,5.781537,4.025219,1.7563181,,,,,,,VARIABLE,0,true,false,false,true,false,false,true,3756.553,0.205,-0.9189,5973.7236,9.9776,5.8242,3.4723
Gaia DR3 4054221219292528256,4054221219292528256,265.0520007362431,-32.24879675525558,0.32790288295990067,0.8828956387912064,-4.451581165961318,1.0611243,19.476715,21.319666,17.959501,3.3601646,1.8429508,1.5172138,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221219292529280,4054221219292529280,265.0530108350046,-32.249499321405395,0.451939644027453,-2.939313620141592,-5.165296613194988,1.0221651,19.86879,22.579432,18.3397,4.239731,2.7106419,1.529089,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221219292530176,4054221219292530176,265.0545362356654,-32.25224152802077,0.49642413908579613,2.4375029026965658,2.0352563851987395,1.1281277,20.489304,22.995556,19.012049,3.9835072,2.5062523,1.4772549,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221219292531072,4054221219292531072,265.0555988223448,-32.25724821548905,0.5365699829906058,-2.930094424692923,-1.4853583567339368,1.1767095,18.794897,20.41697,17.06435,3.3526192,1.6220722,1.730547,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221219292532352,4054221219292532352,265.05718360114884,-32.25782641503649,-0.47871115292220057,-3.796850552094524,-4.677049197359435,1.530911,18.91884,20.460897,16.996536,3.4643612,1.542057,1.9223042,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221219292532480,4054221219292532480,265.05728960245665,-32.25306080282831,0.8754050458852491,-4.7460826958131435,-4.9261269031856605,1.042014,20.454931,21.07411,18.732899,2.3412113,0.6191788,1.7220325,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221219292532992,4054221219292532992,265.05806475695107,-32.249953580044696,-1.3066908691007297,-3.737525302477698,-7.872062276746664,1.237326,19.990456,21.685745,18.274122,3.411623,1.6952896,1.7163334,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221219298884992,4054221219298884992,265.05876741786886,-32.25871987584555,0.2722837962045956,-0.15335658067712238,0.6334994881983071,1.0782142,18.055824,19.220358,16.904778,2.3155804,1.1645336,1.1510468,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4680.1313,4.7173,-0.8162,566.8486,3.1359,2.239,1.2285
Gaia DR3 4054221223619728384,4054221223619728384,265.0587448524714,-32.26202088472641,,,,,20.7009,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223619728512,4054221223619728512,265.05868365990733,-32.26179922192429,0.23542828283172798,-3.489280793018452,-6.476472425994063,1.1325371,19.40638,21.58217,17.445004,4.137167,2.1757908,1.9613762,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223619728640,4054221223619728640,265.05878074008695,-32.26220789727779,1.4526282570538167,-4.210262192781738,-6.127005197254205,1.1643678,19.747063,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223619731840,4054221223619731840,265.0551754381632,-32.26460069365153,-5.21475186279009,-4.635516419417153,-5.311888030609615,1.0590347,20.212803,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223619740800,4054221223619740800,265.05505028643285,-32.26243935452465,1.1277627574172748,-0.44634861268127846,-2.410571209864431,0.990814,19.421251,21.172415,18.26891,2.9035053,1.7511635,1.1523418,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223619748608,4054221223619748608,265.05485211857996,-32.261108956250965,0.36907977178299395,0.549901238450882,-2.621893845121015,1.0474885,16.705706,18.940159,15.30512,3.6350384,2.2344532,1.4005852,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054221223619756800,4054221223619756800,265.0611479883832,-32.254375532433414,1.484638748338834,-1.327846439283936,-1.5701469579098974,1.0389656,20.453611,21.550928,19.13221,2.4187183,1.0973167,1.3214016,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223619765632,4054221223619765632,265.06140253317056,-32.25302045109134,,,,,20.73687,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223619771904,4054221223619771904,265.05396947031926,-32.25737811796882,0.9653845732871875,-1.396970202251247,-4.346124557260328,0.988975,18.681076,19.946909,17.571587,2.3753223,1.2658329,1.1094894,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3797.2292,4.3376,-1.8527,480.9335,2.2013,1.4961,0.8215
Gaia DR3 4054221223619781376,4054221223619781376,265.05388547359615,-32.25463504369582,-0.12027589130713517,1.9829579740507797,-8.681646729769259,1.0973778,20.123386,21.162508,19.187881,1.9746265,1.0391216,0.9355049,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223619785088,4054221223619785088,265.05074388065464,-32.256974518024734,-0.1591951951730844,-3.8842396208683017,-2.186245818655663,1.2817091,20.456621,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223619785216,4054221223619785216,265.0503705913241,-32.25687133477296,0.1077192833453922,-1.3873945628415696,-1.5005137544951892,0.9521701,20.090689,20.003548,18.42614,1.5774078,-0.08714104,1.6645489,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223619804416,4054221223619804416,265.049697132504,-32.25275823773806,2.089435451117368,-6.540607843065116,-0.25121794727853863,0.96813947,19.748724,20.725292,18.385136,2.3401566,0.9765682,1.3635883,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223619805696,4054221223619805696,265.0510501818753,-32.251261724135,,,,,19.59114,20.875305,18.603216,2.272089,1.2841644,0.9879246,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223619812736,4054221223619812736,265.05122041000857,-32.24940524159766,1.3525503594016468,-1.717776791922996,-4.373619208890969,1.1887494,20.162539,21.937899,18.635986,3.3019123,1.7753601,1.5265522,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223620684032,4054221223620684032,265.0647238846073,-32.25637538904677,0.30278531648672846,-2.6448406114924623,2.7026126743401626,1.5754874,20.411427,20.871008,19.03674,1.8342686,0.45958138,1.3746872,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223620691584,4054221223620691584,265.0513498967395,-32.25795626140032,0.5341936121574835,1.2019640144852177,-0.5115690831684003,1.0737107,20.029354,20.764805,18.591297,2.1735077,0.73545074,1.438057,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223623044736,4054221223623044736,265.0583714089544,-32.26253343555347,0.9159917372634693,0.20253289255395832,-2.8014847570864196,1.0018384,20.367035,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223623045248,4054221223623045248,265.054776483697,-32.26428020790182,-0.5883733599815483,2.5458056017272614,1.000581438918632,1.0862224,20.373045,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221223623052032,4054221223623052032,265.0562631637934,-32.26162515619312,,,,,20.792154,23.18993,20.206182,2.9837475,2.3977757,0.58597183,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
