source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
6056407674152135552,193.40021179884164,-60.345505867075715,0.37702771379452044,-10.151278874048293,3.535285765848937,1.1101966,17.090849,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152146048,193.4068916538031,-60.34423793022284,1.5567681984967883,-6.567866298997147,-0.46621916869471486,1.0192198,20.071718,19.885387,18.794394,1.0909939,-0.1863308,1.2773247,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152150656,193.41288075746368,-60.343423550009646,0.2959802734290948,-5.120190266568935,0.13499530984274005,1.4094437,16.011656,16.393017,15.269596,1.1234207,0.381361,0.7420597,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
6056407674152151552,193.4063049759062,-60.34319822295168,0.14989862629524756,-6.237469921215335,-1.41665677995355,0.9941276,17.101912,18.16364,16.038586,2.1250534,1.0617275,1.0633259,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,7956.2285,4.0622,-1.391,1804.3625,4.4898,3.5284,1.9546
6056407674152151680,193.39170028260693,-60.34208010733085,0.5670532397887513,-7.452575353823317,-1.5518326100565263,1.162107,19.691402,20.99178,18.741476,2.2503033,1.3003769,0.9499264,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152152832,193.40042051087008,-60.342335828606274,0.42865245586008377,-4.534034433121056,-0.8942520646117821,0.8746512,12.461657,12.584655,12.232804,0.3518505,0.12299824,0.22885227,,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
6056407674152153856,193.3905693178204,-60.341074937680645,0.16175728625398833,-4.65749943218312,-1.4851355764762626,1.0313126,18.74373,19.744335,17.602388,2.1419468,1.0006046,1.1413422,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152153984,193.39112560000942,-60.34134810939218,-0.12167092542635534,-5.963192937970374,-0.3345520112159462,1.0751443,19.826694,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152155392,193.4131805609736,-60.342761050666105,0.4107016858418886,-5.463141189952256,-1.4047259932009175,1.1670008,20.051748,19.890831,18.322842,1.5679893,-0.16091728,1.7289066,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152156288,193.39624099688115,-60.341381448037055,0.09700403208729362,-12.633157645362283,1.0181461182985927,1.0536811,17.690432,18.238997,16.868364,1.3706322,0.5485649,0.82206726,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5111.463,4.7757,-1.8494,1130.0707,0.8263,0.6538,0.3588
