source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,has_epoch_photometry,teff_gspphot,mh_gspphot
6083713049009271936,201.50305275663464,-47.45463037716829,,,,,18.812132,,,,,,,false,,
6083693017298391936,201.28604436601188,-47.47773167377751,,,,,20.552801,,,,,,,false,,
6083693047322145408,201.3078431381338,-47.46865339398453,0.11482583728884155,-3.3809976629223986,-6.200296306638087,1.1387254,18.75067,,,,,,,false,,
6083693047324187264,201.30033703744442,-47.47824976344567,0.2772066947719131,-3.0140423861980956,-6.9034812702679975,0.9238712,19.041481,19.437803,18.50319,0.9346142,0.39632225,0.53829193,,false,,
6083693047324199296,201.30377456527415,-47.47703951024454,-0.06426144461320946,-3.0142982824623696,-5.961428137621795,1.0647132,19.201586,18.996983,18.140678,0.85630417,-0.2046032,1.0609074,,false,,
6083693047324209536,201.30032285486004,-47.474987525150766,0.1824605515437408,-3.136770096906756,-6.7811066291291535,0.9756873,18.539316,18.884335,18.088097,0.79623795,0.3450184,0.45121956,,false,5625.5996,-1.8527
6083693047324211584,201.30390003969364,-47.47478184129941,0.2004600125865288,-2.98622174584961,-7.002175992315047,0.9716055,19.363173,19.778475,18.914036,0.864439,0.41530228,0.44913673,,false,,
6083693047324227584,201.30241730548602,-47.47291252817448,-0.06433216284941469,-3.084170908958778,-6.42826891005741,1.0608827,18.46533,18.714725,17.953688,0.7610378,0.24939537,0.51164246,,false,5730.1606,-2.5976
6083693047324231680,201.30718678417608,-47.4733034542937,-0.10487703896811126,-3.2424048724212753,-6.654258040104332,0.94350624,18.000551,18.30391,17.529058,0.77485085,0.30335808,0.47149277,,false,5765.1816,-1.8671
6083693047324235776,201.29768739285157,-47.47309716112746,0.34073569858447916,-7.948260706112796,0.04080148184543235,0.9720092,17.896757,18.171516,17.148453,1.0230637,0.2747593,0.74830437,,false,4879.4077,-3.615
6083693047324240896,201.3021817857383,-47.47116371584846,0.3710102441292835,-3.1529434733331447,-6.484986739444855,1.0386306,18.200401,18.454823,17.659863,0.79496,0.25442123,0.5405388,,false,5620.845,-3.9255
6083693047324250752,201.30466581535504,-47.46898001938405,0.38134352979755526,-2.6844685621754576,-6.329528261081199,0.96673065,19.448105,19.770956,18.795692,0.9752636,0.32285118,0.6524124,,false,,
6083693047324257024,201.29937988025327,-47.46765996871791,0.21331399770942586,-2.830043868334359,-6.060340235761415,0.96285117,18.599867,18.939333,18.1566,0.782732,0.3394661,0.44326591,,false,5707.738,-2.2157
6083693047324259200,201.3079539100787,-47.46907874076718,0.1640323088185451,-3.1922467742305276,-5.60353037717283,1.0502628,16.961863,17.318508,16.29716,1.021349,0.35664558,0.66470337,,false,5124.429,-1.5991
6083693047324261888,201.3028951037903,-47.46719752119817,-0.11418759097965409,-2.998844747973852,-6.498142241441565,0.99943936,19.071623,19.484606,18.628521,0.8560848,0.41298294,0.44310188,,false,,
6083511426041141760,201.9211242489291,-47.63602600895979,0.2714565207580221,-3.9119569120545217,-6.074540052278431,1.0661477,19.548227,19.918625,18.938084,0.9805412,0.37039757,0.61014366,,false,,
6083693047324265600,201.31844661413982,-47.467310103392336,1.6353920171816343,-4.422634014185085,-6.585874014199694,2.3108706,18.512506,18.686918,17.811113,0.8758049,0.17441177,0.7013931,,false,,
6083713049009277568,201.49592799594004,-47.4542231116044,-0.3564465008427684,-2.9906500773426696,-6.543273268742922,1.1173296,18.165802,18.15629,17.359407,0.7968826,-0.009511948,0.8063946,,false,5598.6475,-3.4322
6083693047324274048,201.29739811702652,-47.46675607868585,0.20400680280171907,-7.841423543690084,-2.1187537344928566,1.1515706,18.524435,18.729244,17.771095,0.95814896,0.20480919,0.75333977,,false,5389.776,-3.5422
6083511426041176064,201.9289125712772,-47.63452798854271,-0.33459273885627716,-0.7592514195075719,-7.6201675119578525,1.1241705,20.31344,20.384647,19.272118,1.1125298,0.07120705,1.0413227,,false,,
6083511426041176192,201.92855353945725,-47.634278553252344,-2.1557899724918275,-3.4134066645684547,-7.540671778908071,1.0352124,20.379635,20.865318,19.971117,0.8942013,0.48568344,0.40851784,,false,,
6083511426041186688,201.91987709697935,-47.63362057427,0.34662062135388383,-3.469436299901416,-7.413052757629581,1.0350057,18.36067,18.681711,17.933485,0.74822617,0.3210411,0.42718506,,false,5706.434,-2.0943
6083511426041189248,201.9282219176284,-47.633565036465875,0.13219447243211033,-3.3989335739031143,-6.254086446473905,0.9723654,19.192629,19.593323,18.77669,0.8166332,0.4006939,0.41593933,,false,,
6083511426041192832,201.9268216175551,-47.633134959161175,,,,,20.110842,,,,,,,false,,
6083511426041192960,201.9268475023592,-47.63336643093622,1.009790630936389,-8.71975001778052,-6.845480969573336,1.2808733,19.535862,19.458231,18.520313,0.9379177,-0.077631,1.0155487,,false,,
6083511426041203584,201.92956987112007,-47.6327923960639,-0.17585052696878006,-3.7563323753385722,-6.495310607592668,0.9116087,19.927769,19.88479,19.247726,0.637064,-0.042978287,0.68004227,,false,,
6083511426041206528,201.92570801591012,-47.63267026420179,0.6368493738453557,-3.670610105329547,-6.69304264592286,1.0199175,20.065535,,,,,,,false,,
6083511426041208576,201.92277241516447,-47.63246720073501,-0.2335873862468828,-3.786817569444339,-7.67961672332976,1.0129974,20.04804,20.591497,19.540684,1.0508137,0.54345703,0.50735664,,false,,
6083511426041212800,201.93065627996043,-47.632321801579955,0.6550251659179532,-3.374997382671078,-6.741895354353465,1.0773723,19.463758,19.925957,19.175419,0.7505379,0.46219826,0.2883396,,false,,
6083511426041212928,201.9289244463618,-47.632299890900484,0.393698951512824,-2.2606231841623967,-5.884866954501839,0.92123294,19.86693,20.233105,19.376987,0.85611725,0.3661747,0.48994255,,false,,
6083511426041219840,201.93204997416086,-47.63210386395438,0.17757313092672505,-3.0379668130334796,-6.743425401507382,0.9997208,19.263016,19.62484,18.895065,0.7297745,0.36182404,0.36795044,,false,,
6083511426041233536,201.92707094445444,-47.63139488083655,0.19451625560965863,-3.3394467537906776,-7.5104768307407985,1.0104156,19.60934,20.096645,19.29244,0.80420494,0.4873047,0.31690025,,false,,
6083511426041235328,201.93318042370112,-47.63161693407823,,,,,20.647863,,,,,,,false,,
6083511426041235456,201.9329863099145,-47.63141392273429,-0.5482174672912904,-2.9260801426192806,-7.059507942273318,1.2696896,18.738382,18.998764,18.155857,0.84290695,0.2603817,0.58252525,,false,5534.2944,-3.6658
6083511426041239040,201.92106914420086,-47.631072980368195,,,,,20.333271,19.965034,18.851223,1.1138115,-0.36823654,1.482048,,false,,
6083693047324281344,201.3153877996837,-47.46622952784239,0.7701912522850223,-20.72741128676467,9.705673335989996,1.0795944,18.133224,18.859346,17.301588,1.5577583,0.7261219,0.8316364,,false,4407.097,0.0263
6083693047324281600,201.3113416298387,-47.46563606584418,0.09144006570349328,-2.812168889872231,-6.776935993625871,0.9763273,18.515432,18.90647,18.0426,0.8638687,0.391037,0.47283173,,false,5409.6963,-1.7539
6083693047324287872,201.3145070606208,-47.46400175314786,0.5301458358274383,-4.031989686486487,-6.616014043412266,1.0781771,19.26701,19.701145,18.697723,1.0034218,0.43413544,0.56928635,,false,,
6083693047324296960,201.3118996983788,-47.462754972386556,,,,,20.19916,19.816826,18.924522,0.89230347,-0.38233376,1.2746372,,false,,
6083693047333559040,201.29873673620074,-47.47537324630163,0.26628525068602615,-2.5169473778444695,-7.222126268615714,0.9729955,18.563528,18.823364,18.037983,0.7853813,0.2598362,0.5255451,,false,5584.8027,-3.9951
6083693047333575936,201.30247469427619,-47.47359608195778,-0.09812356942913097,-3.2756285872344986,-6.113870686890621,1.0637252,18.859549,19.161434,18.36882,0.792614,0.3018856,0.49072838,,false,,
6083693047333657344,201.3159744591156,-47.46560816807704,0.10474112365418994,-8.168458564785375,0.3966679683305684,1.035691,18.531763,18.945372,17.913715,1.0316563,0.41360855,0.6180477,,false,,
6083693051615531776,201.29878657642098,-47.47691961095464,0.009257097199387904,-2.815891171691501,-7.270392240325213,1.0350226,19.021246,19.428106,18.576674,0.8514328,0.40686035,0.44457245,,false,,
6083693051615533312,201.30586197680176,-47.476261054378135,0.36077519265443214,-3.7222039887249796,-6.590957282198275,1.0205284,19.74322,20.097612,19.120237,0.97737503,0.354393,0.622982,,false,,
6083693051615534208,201.3005366613049,-47.47603814518836,0.08834869674962627,-3.2480115135165204,-6.7403095868501826,0.9390544,19.586868,19.976484,19.106075,0.870409,0.389616,0.480793,,false,,
6083693051615538944,201.30902596602513,-47.47429667469349,0.20685230393783663,-3.200042889779219,-6.409720067803853,0.9961421,19.175735,19.56693,18.714207,0.8527241,0.3911953,0.46152878,,false,,
6083693051615539968,201.29728809921727,-47.47344400045446,-0.675256313725528,-2.5927820526679364,-6.808347879588523,0.94987863,19.696049,,,,,,,false,,
6083693051615542528,201.30703567254014,-47.472559785364126,0.14006058450183684,-2.5573251403640893,-7.44840105924407,1.0123035,18.635239,18.976477,18.159649,0.8168278,0.34123802,0.47558975,,false,5423.208,-2.231
6083693051615544704,201.29898576265188,-47.471618412306704,-0.05489967876992877,-2.050589609925046,-7.660831576150301,1.0164726,19.804972,,,,,,,false,,
6083693051615545088,201.30949587315644,-47.471542324683206,-0.2475936333770915,-4.086531653482368,-6.475490867586674,1.0107752,19.828314,20.3913,19.317911,1.073389,0.5629864,0.5104027,,false,,
6083713049009280512,201.5099087012889,-47.453717634560036,-0.11041764782015107,-1.603849757376739,-6.633383268887478,1.6033264,17.986189,17.729347,16.667755,1.0615921,-0.25684166,1.3184338,,false,,
6083713049009283968,201.49345546321447,-47.453861670473394,0.04832661970201649,-3.2302591799932037,-6.726989024454813,0.98056984,18.376713,18.804218,17.852362,0.9518566,0.4275055,0.5243511,,false,,
6083713049009284992,201.5054041289663,-47.45375952390585,,,,,19.178179,,,,,,,false,,
6083713049009285120,201.5060141325475,-47.45402927846297,-0.4747491485681258,-3.801510279931765,-6.4101259559853245,1.2722266,18.757114,18.782152,17.794239,0.98791313,0.025037766,0.96287537,,false,,
6083713049009286528,201.4919792194105,-47.45371785993149,-1.6557108439812473,-5.864615960334644,-8.24316895335819,1.4208367,19.12973,,,,,,,false,,
6083713049009288448,201.49070626767335,-47.45359431732893,,,,,18.802965,17.628937,16.839039,0.7898979,-1.1740284,1.9639263,,false,,
6083713049009296000,201.49787716036974,-47.45288726272016,-0.7254609778179442,-2.2978610985255883,-6.144650396138751,1.7964566,17.934805,17.645805,16.841114,0.8046913,-0.28899956,1.0936909,,false,,
6083713049009296128,201.49776516466216,-47.45318024809896,,,,,19.024149,,,,,,,false,,
6083713049009296256,201.4981791637494,-47.45319106091911,,,,,18.096025,17.472105,16.658455,0.81365013,-0.62392044,1.4375706,,false,,
6083713049009298688,201.50729916210878,-47.452732281944904,,,,,19.377953,,,,,,,false,,
6083713049009299072,201.50774276619882,-47.4532400724821,0.307844846992803,-3.644470563110511,-6.66088862499635,0.9652886,16.622288,16.948603,15.907196,1.0414066,0.32631493,0.7150917,,false,5249.0977,-2.467
6083713049009299456,201.50340062145068,-47.45311315793238,,,,,18.714806,,,,,,,false,,
6083713049009303680,201.50661442250816,-47.45297835526456,-7.858735088109303,-1.7743774121902067,-7.330286233012487,1.5868443,18.59393,18.44885,17.683659,0.76519203,-0.14507866,0.9102707,,false,,
6083713049009304448,201.5089798456363,-47.45298931045212,-0.024614695376531895,-3.2519543759722094,-8.001049506471444,0.9926327,18.78317,,,,,,,false,,
6083713049009307264,201.4970521314557,-47.45183224664111,,,,,19.12553,,,,,,,false,,
6083713049009307392,201.49720761313358,-47.45225917187389,,,,,17.894415,17.499228,16.719273,0.7799549,-0.39518738,1.1751423,,false,,
6083713049009307520,201.49701141365705,-47.45270451297516,,,,,19.173927,,,,,,,false,,
6083713049009312640,201.50476984075442,-47.452501569769346,-0.6695641662614503,-2.147516339424463,-6.658858973351734,1.3333826,18.168228,18.04733,17.083366,0.96396446,-0.12089729,1.0848618,,false,,
6083693051615545856,201.3016646249744,-47.470934900252495,0.08242165134208422,-3.1400607954729436,-6.590136761555842,1.0628405,19.984844,,,,,,,false,,
6083693051615546112,201.30361102583973,-47.471074736854554,-0.29740467952870053,-2.4482002863403864,-6.632454459012495,0.97303766,19.071793,19.407715,18.46943,0.9382839,0.33592224,0.6023617,,false,,
6083693051615547904,201.31344396982257,-47.470512255561005,0.16635117659900822,-3.165909800925803,-6.424984021361943,0.97587645,19.682882,20.243252,19.153522,1.0897293,0.5603695,0.5293598,,false,,
6083693051615549952,201.31572123541764,-47.46958066572811,0.49591284409330455,-3.212641894058887,-6.410154292611477,0.9569868,19.810608,20.146053,19.240305,0.90574837,0.3354454,0.57030296,,false,,
6083693051615551744,201.3089075218033,-47.46822454520359,0.36288803152160065,-2.4888710172206645,-5.121064135405735,0.95985883,20.107698,,,,,,,false,,
6083693051615551872,201.3093469889995,-47.468606795911114,0.5894392700135584,-3.434764636735692,-6.127359956237499,1.0447747,18.886095,19.149971,18.303358,0.84661293,0.26387596,0.58273697,,false,5489.981,-3.6764
6083693051615552384,201.31739088735281,-47.46865772553963,0.03854196109624958,-3.1164864406859953,-7.056203576086933,1.068139,19.222658,19.61885,18.754766,0.86408424,0.39619255,0.4678917,,false,,
6083693051615553408,201.29610439883717,-47.467707744086006,1.1890947463774175,-3.558650527131376,-6.81722991636663,1.0357355,19.645853,20.099792,19.161436,0.9383564,0.45393944,0.48441696,,false,,
6083693051615555072,201.30843140419876,-47.467275934392276,0.5678324806475863,-3.641963605966944,-6.054163571984223,0.9981056,19.590826,19.999184,18.996904,1.0022793,0.40835762,0.59392166,,false,,
6083693051615556224,201.29694179344258,-47.46694075410754,0.8336100504901113,-7.3055146119741385,-1.0039588126850025,0.9423224,19.70125,,,,,,,false,,
6083693051615562624,201.31201645800698,-47.46452365211925,0.5831806310673546,-2.689209311000031,-6.115019734323486,0.9988527,18.24461,18.613426,17.733683,0.8797436,0.36881638,0.5109272,,false,5406.3296,-1.5669
6083693051615562752,201.31646120340807,-47.46458249710494,0.18507280504220674,-3.4677741391108494,-6.290425260537657,0.97533673,19.525776,19.928013,18.988682,0.93933105,0.40223694,0.5370941,,false,,
6083693051615566336,201.3076712311109,-47.46268491351907,,,,,20.631233,,,,,,,false,,
6083693051615566464,201.307854204718,-47.46294873143773,0.7012548843381113,-4.5514820359164,-7.13573179316643,1.6431233,19.787905,19.981794,18.97647,1.0053234,0.19388962,0.8114338,,false,,
6083693051615566720,201.31221896614872,-47.462774962272185,-6.228926582212303,0.7959422089365373,-7.84869841032056,4.055376,20.051428,20.126358,18.88148,1.2448788,0.07493019,1.1699486,,false,,
6083693051615570688,201.306964894927,-47.46156818725726,-0.1343168957090512,-2.542094288381006,-7.028760802498501,0.99004686,18.76947,18.611395,17.60482,1.0065746,-0.15807533,1.16465,,false,,
6083511426041239168,201.92134348515893,-47.63106338131888,-7.329877804187567,-2.4653321199481293,-14.98591074643224,3.3372478,20.067919,20.019094,18.894651,1.124443,-0.04882431,1.1732674,,false,,
6083511426041246208,201.92871491547834,-47.63075606230926,-0.011839512814743679,-3.123157400108476,-7.454836537016705,1.0248581,18.961351,19.392733,18.568453,0.8242798,0.43138123,0.39289856,,false,5450.8833,-1.9919
6083511426041249536,201.92479864203554,-47.6305737765082,0.32078947958988774,-2.854466955710582,-5.950390402423606,0.99793553,20.01299,20.582579,19.38432,1.1982594,0.5695877,0.62867165,,false,,
6083511426041250304,201.9320388038371,-47.630617296568296,0.2728150514333294,-3.6970849238619916,-7.316677661983253,1.0254071,20.225166,21.403452,19.813213,1.5902386,1.1782856,0.41195297,,false,,
6083511426041255552,201.923904677238,-47.63029800183746,0.5804192348629583,-3.1574429072260397,-7.655057297455636,1.0240214,20.077253,20.34135,19.311504,1.0298462,0.2640972,0.765749,,false,,
6083511426041257472,201.9257457475068,-47.630154488377244,0.0028330172678333876,-3.2385847059727033,-6.668487837291163,0.95569205,19.148056,19.397577,18.450573,0.9470043,0.24952126,0.69748306,,false,,
6083511426041257728,201.9302049146996,-47.63019541454624,0.21712796441642754,-3.0067011273730193,-6.892510578538344,0.9515625,18.682114,19.04525,18.187075,0.8581753,0.3631363,0.495039,,false,5478.101,-2.0974
6083511426041258624,201.93764585562926,-47.628662340732625,-2.2293718887737377,-2.538054255451231,-6.887056338441468,1.0306529,20.390078,,,,,,,false,,
6083511426041258752,201.93705330275964,-47.629647201190906,-0.624468697319694,-3.7309950907967186,-7.020120688081311,1.2002871,19.296303,18.47862,17.462326,1.0162945,-0.81768227,1.8339767,,false,,
6083511426041263616,201.92510078073008,-47.629859155752115,-0.19369701007186885,-2.069969744987711,-6.880526651139142,0.9916104,20.03669,,,,,,,false,,
6083511426041266816,201.93159423554047,-47.629826370430386,0.4939654321627391,-3.435696309270379,-6.260035165242649,0.996929,19.08657,19.430735,18.66414,0.76659393,0.3441639,0.42243004,,false,,
6083511426041266944,201.92815060636804,-47.62994552172625,,,,,20.64982,,,,,,,false,,
6083511426041272832,201.93054447114915,-47.62954996069604,0.42803884150802984,-3.7211066696495805,-7.076452880428024,1.0418913,19.55676,,,,,,,false,,
6083511426041274496,201.9195488040806,-47.62936351336146,-0.2512109799262995,-1.9223981118545574,-7.324166335679059,1.0792475,19.042376,19.388556,18.494167,0.8943882,0.34617996,0.54820824,,false,,
